"Sex","EE","H2Omg","RQ","Animal_ID","Deg_C","weight","experiment","StartTime","SD_VCO2","SD_VO2","SD_H2Omg","VO2","VCO2","StartDate","FQ","block","hour"
"M",0.09782415006,4.981876,1.12921504613743,"1048",32.80187,23,"Standard","09:56:54",0.0101,0.0217,0.0486,0.3141484,0.3547411,2020-03-11,0.8907387,"cages10mar",9
"M",0.114035246808,4.677191,1.17583972871873,"1048",32.84848,23,"Standard","10:28:54",0.0149,0.0277,0.041,0.3626052,0.4263656,2020-03-11,0.8907387,"cages10mar",10
"M",0.087350959542,3.925526,1.19232710423873,"1048",32.7026,23,"Standard","11:00:54",0.0108,0.0119,0.0335662,0.2767925,0.3300272,2020-03-11,0.8907387,"cages10mar",11
"M",0.05054210616,3.803817,1.44753871437613,"1048",32.81687,23,"Standard","11:28:54",0.0101,0.00999,0.0207377,0.1519978,0.2200227,2020-03-11,0.8907387,"cages10mar",11
"M",0.078830003784,3.261882,1.17182411527089,"1048",32.71957,23,"Standard","12:00:54",0.0101,0.0153,0.0354,0.2508734,0.2939795,2020-03-11,0.8907387,"cages10mar",12
"M",0.125108444118,3.350584,1.04296577324343,"1048",32.58985,23,"Standard","12:08:54",0.0841,0.0670913,0.1784211,0.4092909,0.4268764,2020-03-11,0.8907387,"cages10mar",12
"M",0.061333563018,3.20541,1.10976373708881,"1048",32.64572,23,"Standard","12:36:54",0.0105,0.0262,0.1651218,0.1977839,0.2194934,2020-03-11,0.8907387,"cages10mar",12
"M",0.174570960606,2.513638,0.935905572923535,"1048",32.59147,23,"Standard","13:26:55",0.0562,0.0506,0.0145,0.5846967,0.5472209,2020-03-11,0.8907387,"cages10mar",13
"M",0.101732893332,3.596292,1.08282756894266,"1048",32.71405,23,"Standard","13:58:55",0.0107,0.0131352,0.027,0.3299626,0.3572926,2020-03-11,0.8907387,"cages10mar",13
"M",0.096281419794,3.601512,1.10144096277237,"1048",32.81303,23,"Standard","14:30:55",0.015,0.0128,0.04,0.3110351,0.3425868,2020-03-11,0.8907387,"cages10mar",14
"M",0.09805652304,3.297357,1.09370404524737,"1048",32.80725,23,"Standard","14:58:55",0.0086,0.0146,0.0377,0.3172958,0.3470277,2020-03-11,0.8907387,"cages10mar",14
"M",0.06422265675,2.903079,1.20755632216659,"1048",32.81324,23,"Standard","15:30:55",0.0199,0.0309,0.1441987,0.2028553,0.2449592,2020-03-11,0.8907387,"cages10mar",15
"M",0.15889173258,2.861732,0.977658715799551,"1048",32.77094,23,"Standard","15:38:55",0.0267,0.0562,0.0647,0.5272884,0.5155081,2020-03-11,0.8907387,"cages10mar",15
"M",0.09918237336,2.499092,1.11460961751411,"1048",32.63272,23,"Standard","16:06:55",0.00906,0.0123,0.0173,0.3195046,0.3561229,2020-03-11,0.8907387,"cages10mar",16
"M",0.079361120328,2.161269,1.13182359606054,"1048",32.77269,23,"Standard","16:56:56",0.0092,0.0127,0.0237,0.2547154,0.2882929,2020-03-11,0.8907387,"cages10mar",16
"M",0.090994953756,2.107912,1.12716054365829,"1048",32.57642,23,"Standard","17:28:56",0.00863,0.0119,0.0331,0.2923454,0.3295202,2020-03-11,0.8907387,"cages10mar",17
"M",0.116015623164,2.039723,1.08637029495682,"1048",32.6824,23,"Standard","18:00:56",0.0154,0.0181,0.0370649,0.3760008,0.4084761,2020-03-11,0.8907387,"cages10mar",18
"M",0.100510868262,2.010206,1.08225981623665,"1048",32.7164,23,"Standard","18:28:56",0.0104,0.0191,0.0255,0.3260389,0.3528588,2020-03-11,0.8907387,"cages10mar",18
"M",0.117146314698,2.188017,1.14125399981505,"1048",32.56144,23,"Standard","19:00:56",0.0143,0.0277,0.0249,0.3752361,0.4282397,2020-03-11,0.8907387,"cages10mar",19
"M",0.11880932175,2.280661,1.13705026971412,"1048",32.65504,23,"Standard","19:08:56",0.0174,0.00991,0.0257,0.3809033,0.4331062,2020-03-11,0.8907387,"cages10mar",19
"M",0.074398926714,2.062787,1.42341258421509,"1048",32.57545,23,"Standard","19:36:56",0.0484499,0.0426,0.045,0.2248261,0.3200203,2020-03-11,0.8907387,"cages10mar",19
"M",0.174636616056,1.826971,1.01729502495633,"1048",25.88183,23,"Standard","20:26:57",0.0809,0.0561,0.054,0.5745236,0.58446,2020-03-11,0.8907387,"cages10mar",20
"M",0.305313499764,0.6306542,0.927562891838629,"1048",20.41673,23,"Standard","20:58:57",0.0375,0.0524,0.017,1.024497,0.9502854,2020-03-11,0.8907387,"cages10mar",20
"M",0.47291144586,0.3624102,0.851546736628867,"1048",20.40393,23,"Standard","21:30:57",0.1030665,0.1083296,0.0141,1.614205,1.374571,2020-03-11,0.8907387,"cages10mar",21
"M",0.302206383948,0.5185119,0.921039815035459,"1048",18.27075,23,"Standard","21:58:57",0.0687,0.0792,0.0128,1.015546,0.9353583,2020-03-11,0.8907387,"cages10mar",21
"M",0.35321350512,1.227028,0.890720917933578,"1048",19.00344,23,"Standard","22:30:57",0.024,0.0407,0.0454,1.195032,1.06444,2020-03-11,0.8907387,"cages10mar",22
"M",0.313112507064,0.9808578,0.847509478974252,"1048",19.41485,23,"Standard","22:38:57",0.0207,0.0162239,0.0201,1.069736,0.9066114,2020-03-11,0.8907387,"cages10mar",22
"M",0.334533270708,0.9430148,0.855966432080454,"1048",21.74283,23,"Standard","23:06:57",0.0899,0.0907,0.0156,1.140732,0.9764283,2020-03-11,0.8907387,"cages10mar",23
"M",0.44680749414,1.311127,0.872337454008847,"1048",21.68918,23,"Standard","23:56:58",0.0548,0.1443517,0.0405,1.517955,1.324169,2020-03-11,0.8907387,"cages10mar",23
"M",0.3874097283,1.52582,0.903874833667338,"1048",21.2343,23,"Standard","00:28:58",0.0327,0.0399,0.0133,1.306869,1.181246,2020-03-12,0.8907387,"cages10mar",0
"M",0.3525340623,1.258635,0.845675933402992,"1048",21.61525,23,"Standard","01:00:58",0.0411,0.0588,0.0286771,1.204919,1.018971,2020-03-12,0.8907387,"cages10mar",1
"M",0.31296200376,1.161055,0.803567377574235,"1048",21.6062,23,"Standard","01:28:58",0.0555,0.0638,0.0208,1.079981,0.8678375,2020-03-12,0.8907387,"cages10mar",1
"M",0.254037901404,1.220055,0.890708723127447,"1048",20.72657,23,"Standard","02:00:58",0.0448,0.0525,0.0164,0.8594922,0.7655572,2020-03-12,0.8907387,"cages10mar",2
"M",0.292438370112,1.111244,0.777933950405668,"1048",23.67078,23,"Standard","02:08:58",0.065,0.0908,0.0472,1.015116,0.7896932,2020-03-12,0.8907387,"cages10mar",2
"M",0.272810286336,1.059813,0.853319603488971,"1048",20.6737,23,"Standard","02:36:58",0.0141,0.0299,0.0111055,0.930819,0.7942861,2020-03-12,0.8907387,"cages10mar",2
"M",0.34436313282,1.220082,0.888090089270933,"1048",21.66237,23,"Standard","03:26:59",0.0155,0.022,0.0164,1.165777,1.035315,2020-03-12,0.8907387,"cages10mar",3
"M",0.264535856718,1.658126,0.897290725693879,"1048",21.7616,23,"Standard","03:58:59",0.0161,0.0194,0.0106,0.8936895,0.8018993,2020-03-12,0.8907387,"cages10mar",3
"M",0.25775375388,1.737359,0.969835745680067,"1048",22.84172,23,"Standard","04:30:59",0.10299,0.0967686,0.0240825,0.856842,0.830996,2020-03-12,0.8907387,"cages10mar",4
"M",0.203452823742,1.837286,0.891599629124238,"1048",20.48425,23,"Standard","04:58:59",0.0124,0.0200456,0.0144,0.6882089,0.6136068,2020-03-12,0.8907387,"cages10mar",4
"M",0.345951878328,1.511034,0.80756431453168,"1048",22.39034,23,"Standard","05:30:59",0.0557,0.0263,0.0195,1.192732,0.9632078,2020-03-12,0.8907387,"cages10mar",5
"M",0.233399614224,1.476023,0.855701186799712,"1048",21.93767,23,"Standard","05:38:59",0.0126,0.0275,0.0172,0.795922,0.6810714,2020-03-12,0.8907387,"cages10mar",5
"M",0.202573525938,1.327709,0.808760989943111,"1048",22.98922,23,"Standard","06:06:59",0.0201,0.0174182,0.0192,0.6982179,0.5646914,2020-03-12,0.8907387,"cages10mar",6
"M",0.184403812152,1.37598,0.836396139705009,"1048",25.19378,23,"Standard","06:57:00",0.0136,0.02,0.0235,0.6315994,0.5282673,2020-03-12,0.8907387,"cages10mar",6
"M",0.162955858884,1.729168,0.827236991210125,"1048",27.15242,23,"Standard","07:29:00",0.015,0.0198,0.0226,0.5593026,0.4626758,2020-03-12,0.8907387,"cages10mar",7
"M",0.16099846329,2.016679,0.827960628662827,"1048",29.81015,23,"Standard","08:01:00",0.014,0.0111,0.0324,0.5524933,0.4574427,2020-03-12,0.8907387,"cages10mar",8
"M",0.103630439262,2.537579,0.878828762328514,"1048",30.94932,23,"Standard","08:29:00",0.00945,0.0122,0.037,0.3515529,0.3089548,2020-03-12,0.8907387,"cages10mar",8
"M",0.098487472986,3.232453,1.01851226983922,"1048",32.95017,23,"Standard","09:01:00",0.00814,0.0144,0.043,0.3239203,0.3299168,2020-03-12,0.8907387,"cages10mar",9
"M",0.105755223756,3.329378,0.981365205582739,"1048",33.18409,23,"Standard","09:09:00",0.00752,0.018662,0.0363,0.3506666,0.344132,2020-03-12,0.8907387,"cages10mar",9
"M",0.101563001064,3.25209,1.01865157559874,"1048",32.79067,23,"Standard","09:37:00",0.00974,0.0100181,0.031,0.3340254,0.3402555,2020-03-12,0.8907387,"cages10mar",9
"M",0.12377912862,2.836439,0.983286590321101,"1048",32.74899,23,"Standard","10:27:01",0.0222,0.0322,0.0269,0.4102574,0.4034006,2020-03-12,0.8907387,"cages10mar",10
"M",0.099275681232,2.402994,0.954601131393078,"1048",32.81578,23,"Standard","10:59:01",0.0100027,0.00993,0.0217853,0.3311316,0.3160986,2020-03-12,0.8907387,"cages10mar",10
"M",0.118599877452,2.06687,0.948740573106644,"1048",32.78327,23,"Standard","11:31:01",0.037,0.0694,0.0186414,0.3961008,0.3757969,2020-03-12,0.8907387,"cages10mar",11
"M",0.086410645524,1.743835,0.941793177414891,"1048",32.72272,23,"Standard","11:59:01",0.0116,0.0129,0.0213,0.28904,0.2722159,2020-03-12,0.8907387,"cages10mar",11
"M",0.12641554317,1.579101,0.942311144517546,"1048",32.77857,23,"Standard","12:31:01",0.0121,0.018,0.0138,0.4228061,0.3984149,2020-03-12,0.8907387,"cages10mar",12
"M",0.08669033352,1.432227,0.866155444462227,"1048",32.7098,23,"Standard","12:39:01",0.00841,0.0124,0.0191,0.2949272,0.2554528,2020-03-12,0.8907387,"cages10mar",12
"M",0.092241369486,1.260234,0.868448228422837,"1048",32.73093,23,"Standard","13:07:01",0.0117,0.0128309,0.0143,0.3136499,0.2723887,2020-03-12,0.8907387,"cages10mar",13
"M",0.148706598642,1.01059,0.814880460803581,"1048",32.69339,23,"Standard","13:57:02",0.0119,0.0232,0.0255,0.5118363,0.4170854,2020-03-12,0.8907387,"cages10mar",13
"M",0.122801505078,1.847996,0.894189294686028,"1048",32.74109,23,"Standard","14:29:02",0.011,0.0232963,0.0211,0.4151527,0.3712251,2020-03-12,0.8907387,"cages10mar",14
"M",0.080470884564,1.439589,0.904986569094547,"1048",32.68797,23,"Standard","15:01:02",0.0296,0.0299,0.0878,0.271389,0.2456034,2020-03-12,0.8907387,"cages10mar",15
"M",0.11757407802,1.184221,0.894050659533959,"1048",32.61329,23,"Standard","15:29:02",0.0123,0.0195,0.0129,0.3974928,0.3553787,2020-03-12,0.8907387,"cages10mar",15
"M",0.116480860356,1.048364,0.912317664721349,"1048",32.67023,23,"Standard","16:01:02",0.00967,0.014482,0.011,0.3921896,0.3578015,2020-03-12,0.8907387,"cages10mar",16
"M",0.116521128486,1.027813,0.898843205723668,"1048",32.76395,23,"Standard","16:09:02",0.011,0.0217,0.0189,0.3935099,0.3537037,2020-03-12,0.8907387,"cages10mar",16
"M",0.158102076804,1.061658,0.913768577287227,"1048",32.62677,23,"Standard","16:37:02",0.0286,0.0213949,0.0217,0.5321552,0.4862667,2020-03-12,0.8907387,"cages10mar",16
"M",0.115420239312,0.9129915,0.894541123546204,"1048",32.67543,23,"Standard","17:27:03",0.0104,0.0193,0.0149,0.3901682,0.3490215,2020-03-12,0.8907387,"cages10mar",17
"M",0.092286399156,0.8991167,0.926059798047622,"1048",32.65834,23,"Standard","17:59:03",0.0108,0.0211,0.0137,0.309776,0.2868711,2020-03-12,0.8907387,"cages10mar",17
"M",0.128121045192,0.8569443,0.887372239452393,"1048",32.61242,23,"Standard","18:31:03",0.00959,0.0133,0.013,0.4337998,0.3849419,2020-03-12,0.8907387,"cages10mar",18
"M",0.141115389282,0.8399417,0.900503220776702,"1048",32.72943,23,"Standard","18:59:03",0.0107,0.0223552,0.0159,0.4763913,0.4289919,2020-03-12,0.8907387,"cages10mar",18
"M",0.131326837992,0.727551,0.899880471258976,"1048",32.71395,23,"Standard","19:31:03",0.0119,0.0202,0.0252,0.443408,0.3990142,2020-03-12,0.8907387,"cages10mar",19
"M",0.22614851952,0.9569103,0.891721965897798,"1048",32.66154,23,"Standard","19:39:03",0.0492,0.0559276,0.0345,0.7649594,0.6821311,2020-03-12,0.8907387,"cages10mar",19
"M",0.163729478556,1.208633,0.896112517676454,"1048",32.69642,23,"Standard","20:07:03",0.0172,0.0169,0.0143,0.5532784,0.4957997,2020-03-12,0.8907387,"cages10mar",20
"M",0.24370560564,-0.5454606,0.861310157477014,"1048",21.29033,23,"Standard","20:57:04",0.0229,0.0472,0.0197,0.8300132,0.7148988,2020-03-12,0.8907387,"cages10mar",20
"M",0.44714162052,-0.8206994,0.835837967635833,"1048",17.49595,23,"Standard","21:29:04",0.0221,0.0427,0.0213,1.531694,1.280248,2020-03-12,0.8907387,"cages10mar",21
"M",0.4389813897,-0.3267789,0.837476657834286,"1048",19.3592,23,"Standard","22:01:04",0.069,0.1085787,0.0266,1.503181,1.258879,2020-03-12,0.8907387,"cages10mar",22
"M",0.4101199158,-0.5934497,0.803589471824766,"1048",23.79869,23,"Standard","22:29:04",0.0285,0.1224439,0.0319,1.41525,1.13728,2020-03-12,0.8907387,"cages10mar",22
"M",0.267046228764,-0.2290003,0.849187000606137,"1048",21.81145,23,"Standard","23:01:04",0.0409,0.0393,0.0115,0.9120056,0.7744633,2020-03-12,0.8907387,"cages10mar",23
"M",0.47352926712,-0.0367,0.819279898096933,"1048",21.38505,23,"Standard","23:09:04",0.0768,0.1083255,0.0248,1.628214,1.333963,2020-03-12,0.8907387,"cages10mar",23
"M",0.245305789344,0.4189473,0.811639074850233,"1048",23.47194,23,"Standard","23:37:04",0.0199,0.0613,0.0189,0.8449486,0.6857933,2020-03-12,0.8907387,"cages10mar",23
"M",0.251251730352,0.4747343,0.825642309671855,"1048",21.62942,23,"Standard","00:27:05",0.0253,0.0482,0.016,0.862668,0.7122552,2020-03-13,0.8907387,"cages10mar",0
"M",0.40526954328,0.5788752,0.744480151682088,"1048",23.21724,23,"Standard","00:59:05",0.025,0.0462,0.00914,1.417702,1.055451,2020-03-13,0.8907387,"cages10mar",0
"M",0.38174327814,0.9029819,0.803351907812288,"1048",18.91233,23,"Standard","01:31:05",0.0113,0.0184,0.0149,1.317399,1.058335,2020-03-13,0.8907387,"cages10mar",1
"M",0.36804226494,0.5443947,0.824770930369637,"1048",21.5578,23,"Standard","01:59:05",0.0299265,0.041,0.0135,1.263917,1.042442,2020-03-13,0.8907387,"cages10mar",1
"M",0.37517580828,0.5613959,0.792950672894517,"1048",21.67515,23,"Standard","02:31:05",0.0523,0.0548,0.0521,1.297826,1.029112,2020-03-13,0.8907387,"cages10mar",2
"M",0.429964164,0.8715995,0.845363244810059,"1048",21.88162,23,"Standard","02:39:05",0.0215,0.0335247,0.0173,1.46967,1.242405,2020-03-13,0.8907387,"cages10mar",2
"M",0.295815560796,0.6825877,0.7817378209252,"1048",21.88603,23,"Standard","03:07:05",0.0218,0.0308,0.0148,1.02594,0.8020161,2020-03-13,0.8907387,"cages10mar",3
"M",0.37073927058,0.9371564,0.865616752957143,"1048",19.7364,23,"Standard","03:57:06",0.0391,0.0305,0.0191,1.261437,1.091921,2020-03-13,0.8907387,"cages10mar",3
"M",0.4292099553,1.065193,0.835639497121404,"1048",21.78313,23,"Standard","04:29:06",0.0369,0.0445726,0.0392,1.470335,1.22867,2020-03-13,0.8907387,"cages10mar",4
"M",0.2869737906,0.9130661,0.788822579265439,"1048",21.68929,23,"Standard","05:01:06",0.0123,0.0298,0.0196,0.993655,0.7838175,2020-03-13,0.8907387,"cages10mar",5
"M",0.243217842,1.229364,0.800311906424739,"1048",22.61807,23,"Standard","05:29:06",0.0135,0.0241,0.0202,0.8399314,0.6722071,2020-03-13,0.8907387,"cages10mar",5
"M",0.245179271148,1.132605,0.785510674130059,"1048",19.19967,23,"Standard","06:01:06",0.0180363,0.0240571,0.0192,0.8495868,0.6673595,2020-03-13,0.8907387,"cages10mar",6
"M",0.224384978958,0.9231265,0.777711318926612,"1048",21.89167,23,"Standard","06:09:06",0.011,0.0198,0.0199,0.7789281,0.6057812,2020-03-13,0.8907387,"cages10mar",6
"M",0.21837946536,1.137717,0.828789676915118,"1048",24.15228,23,"Standard","06:37:06",0.0179,0.021,0.0178,0.7492644,0.6209826,2020-03-13,0.8907387,"cages10mar",6
"F",0.05841641379,3.934277,1.01859621673587,"1015",32.67498,21.87,"Low Fat","05:41:14",0.0194,0.0112,0.1008062,0.1921251,0.1956979,2020-08-18,0.92266,"cages13aug",5
"F",0.052583491548,4.073096,1.14972991041424,"1015",32.95248,21.87,"Low Fat","05:49:14",0.00852,0.0168,0.1486021,0.1681294,0.1933034,2020-08-18,0.92266,"cages13aug",5
"F",0.049170613128,4.009419,1.12316818482533,"1015",33.67375,21.87,"Low Fat","06:25:14",0.0089,0.0152,0.0749,0.1581082,0.1775821,2020-08-18,0.92266,"cages13aug",6
"F",0.04434433185,3.866172,1.15138507604637,"1015",33.88895,21.87,"Low Fat","06:41:14",0.00849,0.0134,0.0351,0.1417359,0.1631926,2020-08-18,0.92266,"cages13aug",6
"F",0.047328437352,3.413539,0.948371971801762,"1015",33.68022,21.87,"Low Fat","07:21:14",0.011,0.0131,0.0339,0.1580808,0.1499194,2020-08-18,0.92266,"cages13aug",7
"F",0.04328739303,3.430591,1.05282718982222,"1015",33.6207,21.87,"Low Fat","07:45:14",0.00867,0.0144,0.0352,0.1413117,0.1487768,2020-08-18,0.92266,"cages13aug",7
"F",0.046017953982,3.330602,1.0957912608346,"1015",33.70924,21.87,"Low Fat","08:09:14",0.00855,0.021,0.0306,0.1488403,0.1630979,2020-08-18,0.92266,"cages13aug",8
"F",0.065773031688,3.126583,1.07077655032345,"1015",31.77712,21.87,"Low Fat","08:41:14",0.00914,0.0171,0.0605,0.2138844,0.2290224,2020-08-18,0.92266,"cages13aug",8
"F",0.05841641379,3.934277,1.01859621673587,"1015",32.67498,21.87,"Low Fat","09:11:15",0.0194,0.0112,0.1008062,0.1921251,0.1956979,2020-08-18,0.92266,"cages13aug",9
"F",0.052583491548,4.073096,1.14972991041424,"1015",32.95248,21.87,"Low Fat","09:19:15",0.00852,0.0168,0.1486022,0.1681294,0.1933034,2020-08-18,0.92266,"cages13aug",9
"F",0.049170471252,4.009419,1.12317244711829,"1015",33.67375,21.87,"Low Fat","09:55:15",0.0089,0.0152,0.0749,0.1581076,0.1775821,2020-08-18,0.92266,"cages13aug",9
"F",0.04434433185,3.866172,1.15138507604637,"1015",33.88895,21.87,"Low Fat","10:11:15",0.00849,0.0134,0.0351,0.1417359,0.1631926,2020-08-18,0.92266,"cages13aug",10
"F",0.047328437352,3.413538,0.948371971801762,"1015",33.68022,21.87,"Low Fat","10:51:15",0.011,0.0131,0.0339,0.1580808,0.1499194,2020-08-18,0.92266,"cages13aug",10
"F",0.04328739303,3.430591,1.05282718982222,"1015",33.6207,21.87,"Low Fat","11:15:15",0.00867,0.0144,0.0352,0.1413117,0.1487768,2020-08-18,0.92266,"cages13aug",11
"F",0.046018214088,3.330602,1.09578316248033,"1015",33.70924,21.87,"Low Fat","11:39:15",0.00855,0.021,0.0306,0.1488414,0.1630979,2020-08-18,0.92266,"cages13aug",11
"F",0.06499813698,3.061278,1.06985928524397,"1015",31.78317,21.87,"Low Fat","12:11:15",0.00903,0.0171,0.0524,0.2114064,0.2261751,2020-08-18,0.92266,"cages13aug",12
"F",0.053697741426,3.329165,1.13806989278861,"1015",32.90812,21.87,"Low Fat","12:41:16",0.0126,0.0282,0.0346,0.1721179,0.1958822,2020-08-18,0.92266,"cages13aug",12
"F",0.047420902914,3.056411,1.0725871691523,"1015",31.96675,21.87,"Low Fat","12:49:16",0.0132,0.0196,0.0214,0.1541457,0.1653347,2020-08-18,0.92266,"cages13aug",12
"F",0.043189643574,2.876114,1.00634079657705,"1015",32.98652,21.87,"Low Fat","13:25:16",0.00778,0.0148303,0.0362,0.1424269,0.14333,2020-08-18,0.92266,"cages13aug",13
"F",0.046829131902,2.782104,0.916869665913078,"1015",32.89812,21.87,"Low Fat","13:41:16",0.00912,0.0123,0.0241,0.1575129,0.1444188,2020-08-18,0.92266,"cages13aug",13
"F",0.051242079798,2.558012,0.927955856632934,"1015",32.8138,21.87,"Low Fat","14:21:16",0.00752,0.0299,0.0434,0.1719307,0.1595441,2020-08-18,0.92266,"cages13aug",14
"F",0.061133652216,2.355575,1.10275877857646,"1015",32.98743,21.87,"Low Fat","14:45:16",0.00932,0.0198,0.0657,0.1974352,0.2177234,2020-08-18,0.92266,"cages13aug",14
"F",0.052883924394,2.340382,1.0024692956549,"1015",32.8252,21.87,"Low Fat","15:09:16",0.0111,0.0132,0.0298,0.1745437,0.1749747,2020-08-18,0.92266,"cages13aug",15
"F",0.04416538308,2.136888,1.15095539777074,"1015",32.94398,21.87,"Low Fat","15:41:16",0.0102,0.0157,0.0154,0.1411768,0.1624882,2020-08-18,0.92266,"cages13aug",15
"F",0.05436940971,2.133664,1.06570690375044,"1015",32.93383,21.87,"Low Fat","16:11:17",0.00823,0.0251,0.0355,0.1769951,0.1886249,2020-08-18,0.92266,"cages13aug",16
"F",0.052528534128,2.153998,1.00388478914359,"1015",32.94458,21.87,"Low Fat","16:19:17",0.00955,0.0119787,0.0338,0.173317,0.1739903,2020-08-18,0.92266,"cages13aug",16
"F",0.049625454228,2.053225,0.99714843621364,"1015",32.93024,21.87,"Low Fat","16:55:17",0.0106,0.0119,0.0187,0.1639802,0.1635126,2020-08-18,0.92266,"cages13aug",16
"F",0.052620961764,1.977108,0.914074507381514,"1015",32.85743,21.87,"Low Fat","17:11:17",0.01,0.00914,0.023,0.1771046,0.1618868,2020-08-18,0.92266,"cages13aug",17
"F",0.077980551306,1.957306,0.893743952768347,"1015",32.87024,21.87,"Low Fat","17:51:17",0.00796,0.0173186,0.035,0.2636537,0.2356389,2020-08-18,0.92266,"cages13aug",17
"F",0.055603694118,1.959087,0.957308108767184,"1015",32.83857,21.87,"Low Fat","18:15:17",0.0101,0.019,0.0293,0.1853537,0.1774406,2020-08-18,0.92266,"cages13aug",18
"F",0.054338494518,1.906497,1.1689680381658,"1015",32.81028,21.87,"Low Fat","18:39:17",0.0081,0.0111,0.0222,0.1730345,0.2022718,2020-08-18,0.92266,"cages13aug",18
"F",0.049926450714,1.894581,1.12027111908211,"1015",32.92007,21.87,"Low Fat","19:11:17",0.0122,0.0207,0.017,0.1606379,0.179958,2020-08-18,0.92266,"cages13aug",19
"F",0.063613125912,2.261605,1.08788954466675,"1015",32.98062,21.87,"Low Fat","19:41:18",0.0112,0.0133,0.0333,0.2060996,0.2242136,2020-08-18,0.92266,"cages13aug",19
"F",0.05853689037,2.181475,1.1581195094419,"1015",32.8924,21.87,"Low Fat","19:49:18",0.00919,0.013,0.104383,0.1868321,0.2163739,2020-08-18,0.92266,"cages13aug",19
"F",0.180346821522,2.411883,0.94831982275637,"1015",29.78719,21.87,"Low Fat","20:25:18",0.0156,0.0165,0.0282,0.6023799,0.5712488,2020-08-18,0.92266,"cages13aug",20
"F",0.162023767332,1.401319,0.988815253212182,"1015",26.45367,21.87,"Low Fat","20:41:18",0.0319,0.0293,0.016,0.5363644,0.5303653,2020-08-18,0.92266,"cages13aug",20
"F",0.226766132292,0.158726,0.921088457156415,"1015",20.1454,21.87,"Low Fat","21:21:18",0.0173,0.0115,0.0167,0.7620254,0.7018928,2020-08-18,0.92266,"cages13aug",21
"F",0.152322078888,0.4158951,0.962332506438306,"1015",18.99547,21.87,"Low Fat","21:45:18",0.00914,0.0142,0.0264246,0.5071986,0.4880937,2020-08-18,0.92266,"cages13aug",21
"F",0.105538333572,0.2482074,0.902422854793819,"1015",21.6356,21.87,"Low Fat","22:09:18",0.0227,0.0160262,0.0229,0.3561336,0.3213831,2020-08-18,0.92266,"cages13aug",22
"F",0.08413562052,0.2769139,1.01754195805712,"1015",21.57003,21.87,"Low Fat","22:41:18",0.00926,0.0137,0.0171,0.2767764,0.2816316,2020-08-18,0.92266,"cages13aug",22
"F",0.092877508416,0.3174958,0.955479991631432,"1015",21.52044,21.87,"Low Fat","23:11:19",0.00846,0.0205,0.0189,0.3097304,0.2959412,2020-08-18,0.92266,"cages13aug",23
"F",0.104023113012,0.3070302,0.925198588704482,"1015",21.46498,21.87,"Low Fat","23:19:19",0.0125,0.0226,0.0287396,0.3492394,0.3231158,2020-08-18,0.92266,"cages13aug",23
"F",0.114797084136,0.4467846,0.997717273003392,"1015",22.06118,21.87,"Low Fat","23:55:19",0.0145,0.0205,0.0178,0.3792832,0.3784174,2020-08-18,0.92266,"cages13aug",23
"F",0.254749146204,0.6572257,1.0005859848683,"1015",22.07985,21.87,"Low Fat","00:11:19",0.0292,0.0312,0.0231,0.841148,0.8416409,2020-08-19,0.92266,"cages13aug",0
"F",0.248268556578,0.9894617,0.994341512713719,"1015",22.03284,21.87,"Low Fat","00:51:19",0.0193,0.038,0.0217,0.8208731,0.8162282,2020-08-19,0.92266,"cages13aug",0
"F",0.243642333102,1.097169,0.977493980391703,"1015",22.17422,21.87,"Low Fat","01:15:19",0.0205,0.0363,0.0132,0.8085659,0.7903683,2020-08-19,0.92266,"cages13aug",1
"F",0.22997708013,1.231781,0.958592046329497,"1015",22.16752,21.87,"Low Fat","01:39:19",0.0232,0.0198,0.0166,0.7664059,0.7346706,2020-08-19,0.92266,"cages13aug",1
"F",0.102748984002,1.078138,1.01286673596311,"1015",22.18287,21.87,"Low Fat","02:11:19",0.0114,0.0206,0.0201,0.3383531,0.3427066,2020-08-19,0.92266,"cages13aug",2
"F",0.097364863638,1.044713,0.968421494793953,"1015",22.21729,21.87,"Low Fat","02:41:20",0.00982,0.0246,0.0142,0.3237677,0.3135436,2020-08-19,0.92266,"cages13aug",2
"F",0.107616009858,0.9511908,0.95549068086566,"1015",22.28262,21.87,"Low Fat","02:49:20",0.00926,0.0151,0.0222264,0.3588799,0.3429064,2020-08-19,0.92266,"cages13aug",2
"F",0.169389547152,1.138245,0.978511982309533,"1015",22.22477,21.87,"Low Fat","03:25:20",0.0253,0.0135063,0.0253685,0.5620202,0.5499435,2020-08-19,0.92266,"cages13aug",3
"F",0.2572495338,1.445284,0.951332221848,"1015",22.27475,21.87,"Low Fat","03:41:20",0.0294,0.0439,0.0281,0.8586708,0.8168812,2020-08-19,0.92266,"cages13aug",3
"F",0.253755344136,1.561304,0.965650270782815,"1015",22.25155,21.87,"Low Fat","04:21:20",0.0132,0.0229,0.0179,0.8443298,0.8153273,2020-08-19,0.92266,"cages13aug",4
"F",0.180992889042,1.653615,1.02284763239858,"1015",22.22887,21.87,"Low Fat","04:45:20",0.014,0.0316,0.0234,0.5947137,0.6083015,2020-08-19,0.92266,"cages13aug",4
"F",0.159035366238,1.63611,0.985660452280564,"1015",22.30539,21.87,"Low Fat","05:09:20",0.0137631,0.0165,0.0165,0.5268367,0.5192821,2020-08-19,0.92266,"cages13aug",5
